Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placasm10292.jpg;31;1278678;461617228;236;462896142;3196.695;1154043.000;0.590;1157240.375
Placasm10303.jpg;30;1277440;461629681;241;462907362;3193.600;1154074.250;0.603;1157268.375
Placasm10327.jpg;31;1276441;461590036;251;462866728;3191.103;1153975.125;0.627;1157166.750
Placasm10343.jpg;30;1278986;461557320;244;462836550;3197.465;1153893.250;0.610;1157091.375
Placasm10365.jpg;30;1274749;461542335;248;462817332;3186.873;1153855.750;0.620;1157043.375
Placasm10406.jpg;30;1276176;461609607;253;462886036;3190.440;1154024.000;0.632;1157215.125
Placasm10430.jpg;30;1273866;461466583;253;462740702;3184.665;1153666.500;0.632;1156851.750
Placasm10431.jpg;30;1276854;461578197;239;462855290;3192.135;1153945.500;0.598;1157138.250
Placasm10433.jpg;31;1274368;461451888;246;462726502;3185.920;1153629.750;0.615;1156816.250
Placasm10439.jpg;30;1279330;461561197;251;462840778;3198.325;1153903.000;0.627;1157102.000
Placasm10451.jpg;30;1281084;461585299;251;462866634;3202.710;1153963.250;0.627;1157166.500
Placasm10464.jpg;30;1276925;461470785;246;462747956;3192.313;1153677.000;0.615;1156869.875
Placasm10482.jpg;30;1283183;461486564;251;462769998;3207.957;1153716.375;0.627;1156925.000
Placasm10546.jpg;30;1274119;461612478;253;462886850;3185.298;1154031.250;0.632;1157217.125
Placasm10561.jpg;31;1280816;461454069;241;462735126;3202.040;1153635.125;0.603;1156837.875
Placasm10590.jpg;30;1280282;461600711;237;462881230;3200.705;1154001.750;0.592;1157203.000
Placasm10610.jpg;30;1274316;461492037;253;462766606;3185.790;1153730.000;0.632;1156916.500
Placasm10640.jpg;30;1279064;461436518;244;462715826;3197.660;1153591.250;0.610;1156789.625
Placasm10654.jpg;31;1284184;461636145;253;462920582;3210.460;1154090.375;0.632;1157301.375
Placasm10667.jpg;30;1280038;461581433;251;462861722;3200.095;1153953.625;0.627;1157154.250
Placasm10690.jpg;30;1280629;461554224;251;462835104;3201.573;1153885.625;0.627;1157087.750
Placasm10720.jpg;30;1276471;461575402;253;462852126;3191.177;1153938.500;0.632;1157130.250
Placasm10739.jpg;30;1276600;461587811;253;462864664;3191.500;1153969.500;0.632;1157161.625
Placasm10751.jpg;30;1276598;461574563;253;462851414;3191.495;1153936.375;0.632;1157128.500
Placasm10773.jpg;30;1282570;461584263;253;462867086;3206.425;1153960.625;0.632;1157167.750
Placasm10811.jpg;30;1273344;461621925;241;462895510;3183.360;1154054.750;0.603;1157238.875
Placasm10841.jpg;31;1282304;461514459;253;462797016;3205.760;1153786.125;0.632;1156992.500
Placasm10863.jpg;30;1275338;461465847;253;462741438;3188.345;1153664.625;0.632;1156853.625
Placasm10867.jpg;30;1278488;461514203;223;462792914;3196.220;1153785.500;0.558;1156982.375
Placasm10875.jpg;31;1272071;461584214;251;462856536;3180.178;1153960.625;0.627;1157141.375
Placasm10879.jpg;30;1273409;461531312;251;462804972;3183.523;1153828.250;0.627;1157012.375
Placasm10907.jpg;31;1281644;461498768;264;462780676;3204.110;1153746.875;0.660;1156951.750
Placasm10925.jpg;30;1272348;461476383;241;462748972;3180.870;1153691.000;0.603;1156872.375
Placasm10928.jpg;31;1274836;461454469;251;462729556;3187.090;1153636.125;0.627;1156824.000
Placasm10978.jpg;31;1274460;461491935;253;462766648;3186.150;1153729.750;0.632;1156916.625
Placasm10987.jpg;30;1274228;461555293;251;462829772;3185.570;1153888.250;0.627;1157074.375
Placasm10991.jpg;31;1277112;461512981;251;462790344;3192.780;1153782.500;0.627;1156975.875
Placasm11007.jpg;30;1273866;461575921;239;462850026;3184.665;1153939.875;0.598;1157125.000
Placasm11033.jpg;31;1276803;461533140;253;462810196;3192.008;1153832.875;0.632;1157025.500
Placasm11038.jpg;30;1280046;461600973;239;462881258;3200.115;1154002.375;0.598;1157203.125
Placasm11069.jpg;30;1273838;461535213;243;462809294;3184.595;1153838.000;0.608;1157023.125
Placasm11094.jpg;30;1277948;461544967;339;462823254;3194.870;1153862.375;0.848;1157058.125
Placasm11133.jpg;30;1278964;461625589;251;462904804;3197.410;1154064.000;0.627;1157262.000
Placasm11154.jpg;30;1273876;461601771;237;462875884;3184.690;1154004.375;0.592;1157189.625
Placasm11155.jpg;30;1277846;461539244;236;462817326;3194.615;1153848.125;0.590;1157043.250
Placasm11213.jpg;31;1277878;461595169;251;462873298;3194.695;1153987.875;0.627;1157183.250
Placasm11215.jpg;30;1276314;461538943;253;462815510;3190.785;1153847.375;0.632;1157038.750
Placasm11222.jpg;30;1272804;461579067;251;462852122;3182.010;1153947.625;0.627;1157130.250
Placass10014.jpg;30;1275200;461554049;251;462829500;3188.000;1153885.125;0.627;1157073.750
Placass10015.jpg;30;1274992;461552156;246;462827394;3187.480;1153880.375;0.615;1157068.500
Placass10016.jpg;31;1272436;461551535;341;462824312;3181.090;1153878.750;0.853;1157060.875
Placass10020.jpg;30;1276897;461531172;251;462808320;3192.242;1153828.000;0.627;1157020.875
Placass10024.jpg;30;1273538;461673215;237;462946990;3183.845;1154183.000;0.592;1157367.500
Placass10037.jpg;30;1278748;461539610;250;462818608;3196.870;1153849.000;0.625;1157046.625
Placass10044.jpg;30;1277422;461598417;253;462876092;3193.555;1153996.000;0.632;1157190.250
Placass10051.jpg;30;1276420;461554711;239;462831370;3191.050;1153886.875;0.598;1157078.375
Placass10055.jpg;30;1273948;461568863;251;462843062;3184.870;1153922.125;0.627;1157107.625
Placass10068.jpg;30;1276532;461435693;251;462712476;3191.330;1153589.250;0.627;1156781.250
Placass10070.jpg;30;1279174;461581242;246;462860662;3197.935;1153953.125;0.615;1157151.625
Placass10077.jpg;30;1278210;461494327;239;462772776;3195.525;1153735.875;0.598;1156931.875
Placass10088.jpg;30;1283794;461579162;246;462863202;3209.485;1153947.875;0.615;1157158.000
Placass10091.jpg;31;1279356;461594847;253;462874456;3198.390;1153987.125;0.632;1157186.125
Placass10101.jpg;30;1281544;461474479;341;462756364;3203.860;1153686.125;0.853;1156890.875
Placass10109.jpg;31;1278570;461578451;239;462857260;3196.425;1153946.125;0.598;1157143.125
Placass10112.jpg;30;1281198;461577383;253;462858834;3202.995;1153943.500;0.632;1157147.125
Placass10122.jpg;30;1275886;461527603;253;462803742;3189.715;1153819.000;0.632;1157009.375
Placass10126.jpg;31;1275152;461528467;253;462803872;3187.880;1153821.250;0.632;1157009.625
Placass10130.jpg;30;1276860;461598919;253;462876032;3192.150;1153997.375;0.632;1157190.125
Placass10132.jpg;30;1274197;461577486;241;462851924;3185.493;1153943.750;0.603;1157129.875
Placass10138.jpg;30;1272666;461641980;246;462914892;3181.665;1154105.000;0.615;1157287.125
Placass10140.jpg;30;1273432;461589673;239;462863344;3183.580;1153974.125;0.598;1157158.375
Placass10154.jpg;30;1276353;461557386;241;462833980;3190.883;1153893.500;0.603;1157085.000
Placass10163.jpg;30;1277584;461632235;253;462910072;3193.960;1154080.500;0.632;1157275.125
Placass10175.jpg;30;1275904;461691145;253;462967302;3189.760;1154227.875;0.632;1157418.250
Placass10183.jpg;31;1277062;461516649;239;462793950;3192.655;1153791.625;0.598;1156984.875
Placass10186.jpg;30;1275800;461424581;239;462700620;3189.500;1153561.500;0.598;1156751.500
Placass10206.jpg;31;1275108;461468181;251;462743540;3187.770;1153670.500;0.627;1156858.875
Placass10208.jpg;30;1276112;461514839;241;462791192;3190.280;1153787.125;0.603;1156978.000
Placass10210.jpg;31;1279738;461535467;251;462815456;3199.345;1153838.625;0.627;1157038.625
Placass10215.jpg;31;1273778;461569136;232;462843146;3184.445;1153922.875;0.580;1157107.750
Placass10223.jpg;31;1277740;461559465;241;462837446;3194.350;1153898.625;0.603;1157093.625
Placass10244.jpg;30;1275833;461576910;253;462852996;3189.582;1153942.250;0.632;1157132.500
Placass10257.jpg;30;1276596;461538687;253;462815536;3191.490;1153846.750;0.632;1157038.875
Placass10266.jpg;30;1276272;461491879;241;462768392;3190.680;1153729.750;0.603;1156921.000
Placass10268.jpg;31;1280152;461615551;239;462895942;3200.380;1154038.875;0.598;1157239.875
Placass10274.jpg;30;1276636;461615603;251;462892490;3191.590;1154039.000;0.627;1157231.250
Placass10276.jpg;30;1278191;461472842;253;462751286;3195.477;1153682.125;0.632;1156878.250
Placass10281.jpg;30;1279364;461527445;253;462807062;3198.410;1153818.625;0.632;1157017.750
Placass10296.jpg;31;1280484;461583039;253;462863776;3201.210;1153957.625;0.632;1157159.375
Placass10304.jpg;31;1278408;461514779;253;462793440;3196.020;1153786.875;0.632;1156983.625
Placass10309.jpg;30;1277410;461554719;251;462832380;3193.525;1153886.875;0.627;1157081.000
