Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placasm10667.jpg;32;1279810;194916937;217;196196964;3199.525;487292.344;0.543;490492.406
Placasm10690.jpg;32;1280875;194879444;367;196160686;3202.188;487198.594;0.918;490401.719
Placasm10720.jpg;32;1273038;194821775;427;196095240;3182.595;487054.438;1.067;490238.094
Placasm10739.jpg;31;1276730;194829761;321;196106812;3191.825;487074.406;0.803;490267.031
Placasm10751.jpg;31;1274318;194842893;319;196117530;3185.795;487107.250;0.798;490293.844
Placasm10773.jpg;33;1279622;194847613;275;196127510;3199.055;487119.031;0.687;490318.750
Placasm10811.jpg;32;1274822;194871257;289;196146368;3187.055;487178.125;0.723;490365.938
Placasm10841.jpg;32;1278643;194837378;305;196116326;3196.607;487093.469;0.762;490290.813
Placasm10863.jpg;31;1274780;194843509;273;196118562;3186.950;487108.781;0.683;490296.406
Placasm10867.jpg;32;1275418;194739317;205;196014940;3188.545;486848.313;0.512;490037.344
Placasm10875.jpg;34;1270542;194763635;319;196034496;3176.355;486909.063;0.798;490086.219
Placasm10879.jpg;32;1273506;194842115;381;196116002;3183.765;487105.281;0.952;490290.031
Placasm10907.jpg;33;1282294;194777227;303;196059824;3205.735;486943.094;0.757;490149.563
Placasm10925.jpg;32;1274050;194931633;303;196205986;3185.125;487329.094;0.757;490514.969
Placasm10928.jpg;32;1273407;194875886;321;196149614;3183.517;487189.719;0.803;490374.031
Placasm10978.jpg;32;1274980;194753759;209;196028948;3187.450;486884.406;0.522;490072.375
Placasm10987.jpg;32;1271848;194856697;257;196128802;3179.620;487141.781;0.642;490321.969
Placasm10991.jpg;32;1276026;194753043;395;196029464;3190.065;486882.625;0.988;490073.688
Placasm11007.jpg;32;1277002;194866553;273;196143828;3192.505;487166.406;0.683;490359.563
Placasm11033.jpg;32;1274434;194866997;227;196141658;3186.085;487167.500;0.567;490354.156
Placasm11038.jpg;32;1279588;194849155;195;196128938;3198.970;487122.875;0.488;490322.344
Placasm11069.jpg;32;1274480;194811313;369;196086162;3186.200;487028.281;0.923;490215.406
Placasm11094.jpg;31;1274512;194805237;305;196080054;3186.280;487013.094;0.762;490200.125
Placasm11133.jpg;33;1275341;194871898;209;196147448;3188.353;487179.781;0.522;490368.625
Placasm11154.jpg;33;1274008;194831541;317;196105866;3185.020;487078.813;0.793;490264.688
Placasm11155.jpg;32;1275671;194839144;273;196115088;3189.177;487097.813;0.683;490287.719
Placasm11213.jpg;31;1274034;194784549;257;196058840;3185.085;486961.375;0.642;490147.125
Placasm11215.jpg;32;1276148;194874839;197;196151184;3190.370;487187.063;0.493;490377.969
Placasm11222.jpg;32;1271546;194823823;313;196095682;3178.865;487059.563;0.783;490239.188
Placass10014.jpg;33;1273464;194859765;303;196133532;3183.660;487149.406;0.757;490333.844
Placass10015.jpg;32;1278105;194891866;275;196170246;3195.262;487229.688;0.687;490425.594
Placass10016.jpg;33;1273216;194851065;301;196124582;3183.040;487127.688;0.752;490311.469
Placass10020.jpg;32;1273324;194788185;201;196061710;3183.310;486970.469;0.502;490154.281
Placass10024.jpg;32;1273412;194874515;205;196148132;3183.530;487186.281;0.512;490370.313
Placass10037.jpg;32;1272312;194817139;287;196089738;3180.780;487042.844;0.717;490224.375
Placass10044.jpg;33;1274686;194836431;207;196111324;3186.715;487091.063;0.517;490278.313
Placass10051.jpg;31;1276634;194762537;275;196039446;3191.585;486906.344;0.687;490098.594
Placass10055.jpg;32;1272434;194850043;207;196122684;3181.085;487125.125;0.517;490306.719
Placass10068.jpg;32;1274918;194801845;321;196077084;3187.295;487004.594;0.803;490192.719
Placass10070.jpg;32;1279572;194830839;317;196110728;3198.930;487077.094;0.793;490276.813
Placass10077.jpg;33;1279532;194852739;207;196132478;3198.830;487131.844;0.517;490331.219
Placass10088.jpg;32;1279056;194890251;303;196169610;3197.640;487225.625;0.757;490424.031
Placass10091.jpg;32;1278769;194860940;293;196140002;3196.922;487152.344;0.733;490350.000
Placass10101.jpg;32;1276720;194855181;323;196132224;3191.800;487137.969;0.808;490330.594
Placass10109.jpg;33;1290844;194869251;227;196160322;3227.110;487173.094;0.567;490400.781
Placass10112.jpg;33;1277624;194767223;231;196045078;3194.060;486918.063;0.577;490112.688
Placass10122.jpg;33;1276382;194880899;391;196157672;3190.955;487202.250;0.978;490394.156
Placass10126.jpg;32;1274331;194807762;323;196082416;3185.827;487019.375;0.808;490206.063
Placass10130.jpg;32;1275858;194883295;415;196159568;3189.645;487208.250;1.038;490398.906
Placass10132.jpg;32;1273027;194769622;323;196042972;3182.567;486924.063;0.808;490107.438
Placass10138.jpg;31;1274388;194737131;307;196011826;3185.970;486842.844;0.767;490029.563
Placass10140.jpg;31;1276908;194926219;209;196203336;3192.270;487315.531;0.522;490508.344
Placass10154.jpg;32;1274456;194805311;291;196080058;3186.140;487013.250;0.728;490200.188
Placass10163.jpg;33;1277456;194800121;389;196077966;3193.640;487000.313;0.973;490194.938
Placass10175.jpg;31;1276049;194866838;303;196143190;3190.122;487167.063;0.757;490357.969
Placass10183.jpg;32;1273610;194779341;323;196053274;3184.025;486948.375;0.808;490133.188
Placass10186.jpg;31;1275650;194835171;255;196111076;3189.125;487087.906;0.637;490277.688
Placass10206.jpg;32;1274761;194794706;209;196069676;3186.903;486986.750;0.522;490174.219
Placass10208.jpg;32;1275306;194884185;307;196159798;3188.265;487210.469;0.767;490399.500
Placass10210.jpg;33;1279915;194824887;273;196105075;3199.788;487062.219;0.683;490262.688
Placass10215.jpg;34;1273260;194766983;227;196040470;3183.150;486917.438;0.567;490101.156
Placass10223.jpg;32;1276211;194877838;197;196154246;3190.527;487194.594;0.493;490385.594
Placass10244.jpg;32;1276186;194867047;255;196143488;3190.465;487167.625;0.637;490358.719
Placass10257.jpg;32;1275221;194797650;195;196073066;3188.052;486994.125;0.488;490182.688
Placass10266.jpg;32;1273870;194883089;281;196157240;3184.675;487207.719;0.702;490393.125
Placass10268.jpg;32;1278813;194820450;211;196099474;3197.032;487051.125;0.527;490248.656
Placass10274.jpg;32;1273926;194730401;321;196004648;3184.815;486826.000;0.803;490011.594
